document_id,document_name,organization,url,document_sha256,file_size_bytes,format,status,verification_method
SRC-IMCA-0052,SRC-IMCA-0052.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0626-bsee-crane-incident-leads-to-serious-facial-injuries/,b10191a8e7c7a6de44990dc0ad7de44887ce4e92e2043b8b29c6fa4d8ec49011,81318,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0053,SRC-IMCA-0053.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0526-battery-power-bank-explodes-in-cabin/,29d11b1fb6798f85dd4edba2f57d31c6bff0477a17cd33846a7210f0ddc72e19,79796,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0054,SRC-IMCA-0054.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0526-failure-of-a-frame-fold-down-platform/,fb575767623cb40bbc964cfcbd497c4042832e1d59a55aa10eabaae11d643706,78235,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0058,SRC-IMCA-0058.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0426-dropped-object-falling-shim-plate-while-lowering-a-frame/,cf73239bb6c9730d0f073af0ed7f3ac5f1b17b90dae8274ec1c58be54c6e6f62,79152,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0061,SRC-IMCA-0061.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0426-bsee-falling-corroded-crane-component-results-in-near-miss/,a9d349ca4a359ec4ad488294b9e982186b48121567bd13b216d58d846b7b0b17,81771,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0062,SRC-IMCA-0062.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0426-cook-temporarily-trapped-in-freezer/,558d3c77502096021f53a2676f00343d58421b90a144abc1cab64ee8996b12e4,73006,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0063,SRC-IMCA-0063.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0326-fall-from-height-during-mooring-due-to-rope-tension-reaction/,cd87ca61db2fe3c9f32af60f6827337b52638811a22d6d8a18ccfcd044666164,81157,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0065,SRC-IMCA-0065.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0326-small-engine-room-fire-flammable-object-ignited/,05091fb31b2eaaea17f23e4265dd389c87e6ebdc61b0659eca7e95808f4050e1,79059,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0066,SRC-IMCA-0066.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0326-positive-damage-to-fast-rescue-craft-davit-wire-rope-caught-before-failure/,49afef25d3ab57560075204f1df2638b2a22d78c0cb20f08175d2b83e41432a0,71319,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0067,SRC-IMCA-0067.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0326-bsee-miscommunication-and-trapped-pressure-causes-injury-during-valve-maintenance/,3ccca89bf8830c10cb4bf218be00266c0563e04ee9bbe75115292e6044889de1,80403,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0068,SRC-IMCA-0068.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0226-dropped-grp-cover-during-subsea-lifting/,36ccd17eecbc84419c63c2ee9b856fae43a250dbf7dbfffb59f1416fe8b87f0a,79549,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0069,SRC-IMCA-0069.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0226-umbilical-support-frame-made-contact-with-passing-vehicle-on-public-road/,abd2495d941d110f4e15ada89f7735dc5b8cc1e864ee49eabdab2f79f8418373,79198,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0070,SRC-IMCA-0070.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0226-petrol-driven-equipment-left-stored-in-an-emergency-generator-room/,ed88b01997a887ca949623ba29d6e4e32a16f5c75f18fd6af190091fe9b2e28f,74709,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0071,SRC-IMCA-0071.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0226-mechanic-got-burns-due-to-fire-in-portable-generator/,25ec1593941cb701a7a5cd78bd05e0ecb3bb0cc54128709d16a98fdc09c9eea6,74335,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0072,SRC-IMCA-0072.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0226-some-positive-findings-and-good-practices/,97a6f73e7e21128675d89e0c8d2cd84e8c6ddf3891b9c35c376582ef3a56fbf3,73648,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0073,SRC-IMCA-0073.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0126-high-potential-dropped-object-cradle-falls-from-trailer/,7e9b1b01bfdb0f39847c51f64cb5c88745339580b489c9455b85bc5dcf8dc25d,84480,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0074,SRC-IMCA-0074.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0126-lti-back-injury/,74089de15a566974a3d6ffea2dce094eb94ded5093e4899860c3ec7193dad320,83181,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0075,SRC-IMCA-0075.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0126-ntsb-engine-room-fire-put-things-back-properly-after-maintenance/,0c175c9aa708dd5815c24ae3de5d96e40ea48645cb5ccc3f4d68aa525d55d6d1,77801,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0076,SRC-IMCA-0076.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0126-bsee-arc-flash-incident-is-the-wire-still-live/,b4d3c441a543baf6fd6b9962e616daade10aedb2e99e21c91abbf3d60a200cfe,85953,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0077,SRC-IMCA-0077.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0126-spontaneous-explosion-of-a-plastic-ruler/,99d75e3827278e329a390fc99b66326b5e589bc3606ca00c5f22ef1063740499,73478,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0078,SRC-IMCA-0078.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2325-two-walk-to-work-gangway-incidents/,84bf50434cda2b1d3e2a3f2afaf1e604f5baa48ce62fef1ea6dee611a204d81d,83126,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0079,SRC-IMCA-0079.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2325-dropped-object-bailout-cylinder-inside-diving-bell/,f611d7d13a833f79f41617ce6d4cc3a3568b6b67c78ae761ace5a676ac18538b,79691,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0080,SRC-IMCA-0080.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2325-man-overboard-in-port-seaman-falls-from-quay-access-ladder/,ea25bbc6036330d9af3e5ba1d844c45b3e7f04404890b54a0ca5b32a02a01f1f,81161,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0081,SRC-IMCA-0081.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2325-lti-leg-injury-while-using-hand-held-grinder/,7b2cd52a6de4bf6e3c9af5a9da5c7ab86ee97359d0a978c37e038a6a15edf494,79021,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0082,SRC-IMCA-0082.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2325-bsee-anchor-handling-causes-damage-to-subsea-equipment-and-triggers-gas-release/,03a867f4714262a12576b701a648da6d9248a64ee9ea9dc37e1352d101dbd83d,72849,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0083,SRC-IMCA-0083.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2225-vessel-ran-aground/,89d3e129653210e37194c8250476df20c085292592fa1387a7674befe0f72021,79628,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0084,SRC-IMCA-0084.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2225-fire-in-the-engine-room-fuel-spray-fire/,648f2093791c6b3cad7ad511e34244b9ff78c34f8827245c2ce64b4d7fc5a142,81004,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0085,SRC-IMCA-0085.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2225-fire-hazard-missing-splash-tapes-on-fuel-hose-connections/,4f0fa37a935c133821a3635dfd6cc11d855542e625cfb786051e899dd80adaaa,75930,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0086,SRC-IMCA-0086.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2225-dropped-pallet-during-cargo-transfer/,c2b6de044d1a2b4fdfe5357b33d6a3e4a9e14ef3a499c8e09995ea0c5c2b5a2f,82512,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0087,SRC-IMCA-0087.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2225-positive-enhancing-safety-communication-through-digital-monitors/,64b75ee9c44fe152e7677167ab665a31d43c03bec43dff2dafce900a45fb86ef,72152,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0088,SRC-IMCA-0088.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2125-fingertip-crush-injury-sustained-during-lifting-operation/,22a1ff45241c131db6bae3a124dd6ececffdeeecabc1e1cf2b715e8d59db37e7,78072,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0089,SRC-IMCA-0089.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2125-stay-in-the-right-place-the-importance-of-personal-positioning/,52bf95808dda3b16bae1bbb416ad58097e02467c52c2e96914d08c1633eb1479,84297,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0090,SRC-IMCA-0090.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2125-slipped-on-stairs-broken-finger/,e491c7c625a8218cab3fe054e49b4db241d0ed7977d502f4289bffadbb0514f3,78198,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0091,SRC-IMCA-0091.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2125-condensation-hazard-on-electrical-panel-440v/,da018d1235573167aa3069e5d76aacbccb2e955ccb6a70dc76d05c465c7b0080,81632,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0092,SRC-IMCA-0092.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2125-broken-equipment-repaired-or-replaced/,f8fc5ea03da0ff6ceca100b52ae0871a9eadc5acfe48fe007344b56d7d44edd2,78962,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0093,SRC-IMCA-0093.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2025-bunker-hose-obstructing-emergency-exit/,95d7626ae83696bf1282d87284d8011f6d6b55cd75db2b80dca8ef1494bd5038,79115,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0094,SRC-IMCA-0094.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2025-watertight-door-and-emergency-hatch-found-open-at-sea/,21b67990d490eb227e25a83e550ef0e316cdfd4e4e38a542f9b922daeb5b59f7,80135,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0095,SRC-IMCA-0095.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2025-atsb-undocumented-modification-contributed-to-steam-burns/,7b0c4c6aedc141796660d9aae2580d6cbb1db1e0be900f17061f35444cb91757,81332,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0096,SRC-IMCA-0096.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2025-smoke-in-the-battery-room/,137e90c37323505d6ad0f1dd79d22987f9fc848b2e68a522fd51721fa02d47ea,82431,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0097,SRC-IMCA-0097.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/2025-hull-crack-arising-from-vibration/,ba3cc69d8e6486bb4eefbba22b0fa5aabdc486fd4897352a8c79372908179cc5,72548,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0098,SRC-IMCA-0098.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1925-injury-after-fall-from-vertical-ladder/,65c030b9b01aa062bd32f773defff43ceef6afce2fb85b019d1e3ca78eaafd1c,77237,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0099,SRC-IMCA-0099.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1925-lti-serious-injury-to-thumb-when-pipe-fell-during-maintenance/,623004b27d5550cb756033fa7de13149323f18cfbcfbca91fdd0936bf7ef2837,84506,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0100,SRC-IMCA-0100.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1925-msf-burn-to-arm-from-contact-with-tumble-dryer/,278fbad5d064eea5ded1ecaf77b11acfff3a96bd7c4486bf3be9f71fe653cf65,81528,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0101,SRC-IMCA-0101.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1925-japan-transport-safety-board-two-confined-space-fatalities/,743a164fb06d96991dbb846e2739429f2d6ba191c1174c538fc26140f2eb8ffd,76564,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0102,SRC-IMCA-0102.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1925-on-a-more-positive-note/,bfab51397c36071054a0cf9f179b2332ffd673474143bafb4f46fc53718b8f07,73168,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0103,SRC-IMCA-0103.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1825-crane-cab-access-platform-collapsed/,37ac6cba79e95df5a3c71842e3238c0871291b202a9324ad72219bb1a47f4d8c,77689,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0104,SRC-IMCA-0104.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1825-positive-worn-mooring-lines-spotted-and-replaced-before-they-parted/,40c400a3463c918bd6ac5fce4696592e3bc3fb0de202a9f6f0af09b932290049,74133,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0105,SRC-IMCA-0105.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1825-dropped-object-due-to-over-ridden-limit-switch/,56b5ffdf9a184205e71d1a875aa1c51cfdc6109cffd8e8ba80ffb58915626bf5,85881,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0106,SRC-IMCA-0106.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1825-worker-suffered-eye-injuries-in-electric-arc-incident/,37be8a31db97baf98dc014ab01a91a85086d84a8316919516feb919dd780079b,80695,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0107,SRC-IMCA-0107.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1825-uscg-lithium-ion-battery-system-installations/,742acbca2be6120ba5afb4911aa2ad84b2a8c48763342d3401edd4db4b49f282,75044,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0108,SRC-IMCA-0108.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1725-swl-plate-dropped-from-crane-block/,61b97aedb770c424f8c0a0b01ce5f158e1c811b72e80ccb7d1fc39dc8c055a17,82039,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0109,SRC-IMCA-0109.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1725-unsafe-lifting-practices-during-dry-dock/,f3cf4a67695e01352ed40f27f86847f998138c9cf2255a5bc16e3801232eac71,79299,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0110,SRC-IMCA-0110.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1725-handling-alarms-on-the-bridge-a-dp-incident/,b088380c0d7ab40e9f79036db1d9a86c03b8d472d1144433d02b54fab2124be8,79654,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0111,SRC-IMCA-0111.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1725-uncoordinated-emergency-shutdown-due-to-pipe-failure/,67ba38dd48e57073abdf03102743b56b90784bfd4dc04293f16fc6a1e2c5f96a,80919,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0112,SRC-IMCA-0112.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1725-uk-hse-oil-company-fined-after-serious-failure-of-elevator/,f97d6c14f4b89d29c43cfbcf1353947acf30539ed93375024df0ffe92aa7aa7e,72233,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0113,SRC-IMCA-0113.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1625-hand-crushed-during-coiled-tubing-reel-handling/,642c4382f954ba7128079fa10329e5d3cfac53b69bd6a795c203947a131b8f48,79264,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0114,SRC-IMCA-0114.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1625-two-hand-injuries-caused-during-mooring/,b0c5460174d3362f3d1174d111166d826cc728938a99bbe72b8014365205e347,76276,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0115,SRC-IMCA-0115.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1625-bsee-electromagnetic-lifting-device-dropped-steel-plate/,8b7ed4622ffe26268409a40c8afa8700aef8b63e5bb0b5f51cd9c1794e2fa400,82183,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0116,SRC-IMCA-0116.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1625-msf-watertight-door-fatality/,351b2b521cea82b80fe946e75a09c011002104d28e8d596398c5716d344aee12,83668,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0117,SRC-IMCA-0117.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1625-msf-grease-gun-hand-injury/,8f92ec3c465a58241bf4fdcc01abb427a60708e5463722bd7f0c3448dcb1753d,82137,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0118,SRC-IMCA-0118.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1525-uk-hse-motion-compensated-gangways-auto-retraction/,52a155469fbce169331194fbd4963c061cb0e2d545468db5f3723ff1e65c9a2c,76326,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0119,SRC-IMCA-0119.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1425-brazil-diver-permanently-disabled-after-decompression-illness/,3c589ab85bb21fc83d52f14cea787c6a6862956cc8de161b44f8d1adf83dfc39,74005,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0120,SRC-IMCA-0120.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1425-diver-reports-unwell-post-dive-non-decompression-illness/,3064c119ae7300230aadd196e702fc790200458124ebb9411c4ba45547708604,76701,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0121,SRC-IMCA-0121.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1425-shore-side-crane-boom-collides-with-vessel-mast/,b16f4b15cd81c9cba85826177cd0173458973c46c4a4a63f459c9de4d5ed321f,79571,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0122,SRC-IMCA-0122.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1425-injury-sustained-while-operating-steel-lifting-magnet/,849573642cc5c37d197b15ff37efd2a9e4f44b8e9d9a76e19a4f1c7608583338,79078,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0123,SRC-IMCA-0123.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1425-head-injury-in-engine-room/,4745336bc650ff6dec7294b68e067a69e9ba4f5315d07a79c3cd6f9374e3ef25,81900,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0124,SRC-IMCA-0124.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1325-diver-sustains-laceration-to-right-hand/,9d115d8c3f0fb754b6ffe5e91aec7d9b88b9cc0819f9b85d133629a43b748666,83321,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0125,SRC-IMCA-0125.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1325-dive-chamber-procedures-and-operations/,50d1c59a721a43660264d1dd6394b41ad43cd44a4ca03ee207f73ffd03105f62,76270,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0127,SRC-IMCA-0127.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1325-container-door-opened-during-transit/,2457f1d8407eec4533a721009f67e503b89a88e51524e5f58bdf7c1505afa6ba,81804,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0128,SRC-IMCA-0128.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1325-positive-vigilant-watch-practices/,7cf92084e5067d69e5fa285939a3f1865fc9980357789676fbe1e6f53a66735f,76930,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0129,SRC-IMCA-0129.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1225-lti-hand-injury-during-capstan-maintenance/,8313dc737b2284e4d78d72dc2f5c7e69c12dd78ebf14cd97c685bab717e5476c,84394,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0130,SRC-IMCA-0130.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1225-high-potential-incident-worker-injured-when-opening-a-flanged-assembly/,c67a77736622447b0a622acdebb1aeedfb47b54506cf4f7feb92709091aa9b49,82871,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0131,SRC-IMCA-0131.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1225-near-miss-worker-suffers-electric-shock/,69f6150100f4d45ebb7fbaa5fae90da02d16ac9efb197b066229aa1f20bea705,82081,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0132,SRC-IMCA-0132.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1225-unsafe-use-of-electrical-equipment-in-cabins/,d3929def6a6d4abcdc8eab1a89a3cb180f0a0b96091cc3e8faa6b0c5ce189812,89121,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0133,SRC-IMCA-0133.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1225-uk-hse-load-falls-from-lorry-and-kills-cyclist/,62299470ac7e0dc19f173088229c53c4be05d30f465643c08856ecb34379fea5,82531,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0134,SRC-IMCA-0134.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-ntsb-vessel-crane-contact-with-shore-side-crane/,7a9fa0325f1db05a28274ee758e1a37a975a138eb8656bad3ec8d2fcf4652b88,79232,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0135,SRC-IMCA-0135.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-dropped-pallet-during-forklift-operation/,a4c13ffe3300a3b828fe77580e72f2af8db05f95841935eab1dac2ab92688976,84061,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0136,SRC-IMCA-0136.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-dropped-object-hazard-access-hatch-to-the-communication-dome/,ff8c1f516625d49dc3b4614266ecd3e931a643dda8e6feab742800d953463e99,85862,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0137,SRC-IMCA-0137.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-lock-outtag-out-and-unauthorised-electrical-connectionsdisconnections/,ec806e0a1bc0872b271b0ffe59179d26fdb3183d4cd6e6a273671e85b1102226,90071,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0138,SRC-IMCA-0138.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-maib-is-your-lead-acid-battery-safe/,46a10a608392f01c75b3ddc7fe729d9275bccfcfbe3908c5b4095e2a878ea93f,78406,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0139,SRC-IMCA-0139.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1125-bsee-umbilical-termination-failure-leads-to-dropped-rov/,86c8d5316fb317639a0cb84dc6e4e10c1c6f325bf8186c9b82cf30c8ccd7a5b7,78537,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0140,SRC-IMCA-0140.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1025-lti-back-injury-in-confined-space-tank-entry/,c20eec9806f6321aedc3b65db9d1d3d7d861ec86c8927f8288874f29ea8ec344,83016,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0141,SRC-IMCA-0141.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1025-injury-to-thumb-during-lifting-operations/,121221adff0d91c2d3cadccbe73377b20defe67efd4638995776857126ee8e32,80463,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
