event_id,duplicate_status,canonical_event_id,match_reason,source_organization,url
"EVT-IMCA-0977","UNIQUE","EVT-IMCA-0977","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1219-high-potential-near-miss-unsecured-sheave/"
"EVT-IMCA-0978","UNIQUE","EVT-IMCA-0978","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1219-two-battery-issues-step-change/"
"EVT-IMCA-0979","UNIQUE","EVT-IMCA-0979","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1119-fatality-and-multiple-injuries-flash-fire-incident-onboard-pipelay-barge/"
"EVT-IMCA-0980","UNIQUE","EVT-IMCA-0980","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1019-diver-fatality-during-subsea-lifting-operations-update/"
"EVT-IMCA-0981","UNIQUE","EVT-IMCA-0981","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1019-helium-gas-quad-gas-variances-across-quadrants/"
"EVT-IMCA-0982","UNIQUE","EVT-IMCA-0982","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1019-weight-dropped-to-the-seabed-narrowly-missing-diving-bell/"
"EVT-IMCA-0983","UNIQUE","EVT-IMCA-0983","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1019-near-miss-fire-of-electrical-distribution-board-during-diving-operations/"
"EVT-IMCA-0984","UNIQUE","EVT-IMCA-0984","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0919-line-of-firepinch-point-fractured-fingers/"
"EVT-IMCA-0985","UNIQUE","EVT-IMCA-0985","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0919-rigger-sustains-injury-to-left-hand/"
"EVT-IMCA-0986","UNIQUE","EVT-IMCA-0986","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0919-slip-on-wet-surface-marine-safety-forum/"
"EVT-IMCA-0987","UNIQUE","EVT-IMCA-0987","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0919-unsafe-actions-and-conditions-inhibited-alarm-buttons/"
"EVT-IMCA-0988","UNIQUE","EVT-IMCA-0988","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0819-fishing-nets-caught-in-propellers/"
"EVT-IMCA-0989","UNIQUE","EVT-IMCA-0989","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0819-oil-spill-during-bunkering/"
"EVT-IMCA-0990","UNIQUE","EVT-IMCA-0990","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0819-damaged-high-pressure-content-gauge-hoses-on-bail-outs/"
"EVT-IMCA-0991","UNIQUE","EVT-IMCA-0991","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0819-fire-smoke-coming-from-an-expired-line-throwing-apparatus-lta-cartridge-kept-for-disposal/"
"EVT-IMCA-0992","UNIQUE","EVT-IMCA-0992","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0819-hot-water-fitting-failure-results-in-3m-loss-of-depth-in-diving-bell/"
"EVT-IMCA-0993","UNIQUE","EVT-IMCA-0993","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0719-unpublished-safety-incidents/"
"EVT-IMCA-0994","UNIQUE","EVT-IMCA-0994","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0719-transferee-stepping-from-gangway-to-staircase-during-rotation/"
"EVT-IMCA-0995","UNIQUE","EVT-IMCA-0995","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0719-near-miss-cargo-shifted-on-deck-in-heavy-weather/"
"EVT-IMCA-0996","UNIQUE","EVT-IMCA-0996","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0719-uncontrolled-release-of-walk-to-work-gangway/"
"EVT-IMCA-0997","UNIQUE","EVT-IMCA-0997","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0719-vessel-hit-moored-barge-whilst-turning/"
"EVT-IMCA-0998","UNIQUE","EVT-IMCA-0998","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0619-latent-trip-hazards/"
"EVT-IMCA-0999","UNIQUE","EVT-IMCA-0999","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0619-near-miss-crewman-struck-on-head-by-crane-hook-marine-safety-forum/"
"EVT-IMCA-1000","UNIQUE","EVT-IMCA-1000","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0619-personal-injury-following-ppe-violation-and-slip-and-fall-on-deck/"
"EVT-IMCA-1001","UNIQUE","EVT-IMCA-1001","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0619-hand-injury-during-closing-of-hatch/"
"EVT-IMCA-1002","UNIQUE","EVT-IMCA-1002","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0619-lti-head-injury/"
"EVT-IMCA-1003","UNIQUE","EVT-IMCA-1003","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0519-high-potential-near-miss-passenger-on-a-ctv-narrowly-avoided-being-crushed-between-vessels/"
"EVT-IMCA-1004","UNIQUE","EVT-IMCA-1004","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-potential-fall-through-ctv-hatch/"
"EVT-IMCA-1005","UNIQUE","EVT-IMCA-1005","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-diver-reports-tight-gas/"
"EVT-IMCA-1006","UNIQUE","EVT-IMCA-1006","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-winch-wire-snagged-and-released-suddenly/"
"EVT-IMCA-1007","UNIQUE","EVT-IMCA-1007","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0419-galley-safety-rice-cooker-smouldering/"
"EVT-IMCA-1008","UNIQUE","EVT-IMCA-1008","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0419-near-miss-potential-fire-overheating-of-oil-in-deep-frying-pan/"
"EVT-IMCA-1009","UNIQUE","EVT-IMCA-1009","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0419-sparks-from-funnel-caused-small-fire/"
"EVT-IMCA-1010","UNIQUE","EVT-IMCA-1010","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0419-hazard-hunt-fire-dampers-and-fixed-firefighting-systems/"
"EVT-IMCA-1011","UNIQUE","EVT-IMCA-1011","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0319-product-caution-notice-relating-to-commercial-diving-equipment-gas-conditioner-charges/"
"EVT-IMCA-1012","UNIQUE","EVT-IMCA-1012","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0319-corrosion-failure-of-bolts-on-a-cargo-barge-bollard/"
"EVT-IMCA-1013","UNIQUE","EVT-IMCA-1013","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0319-lti-engineer-injured-following-engine-room-sliptrip/"
"EVT-IMCA-1014","UNIQUE","EVT-IMCA-1014","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0319-subcontractor-rov-control-room-damaged-by-fire/"
"EVT-IMCA-1015","UNIQUE","EVT-IMCA-1015","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0219-lti-finger-injury-during-work-with-rotating-machinery/"
"EVT-IMCA-1016","UNIQUE","EVT-IMCA-1016","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0219-bsee-worker-injured-in-fall-from-height-into-water/"
"EVT-IMCA-1017","UNIQUE","EVT-IMCA-1017","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0219-hazard-hunt-pilot-ladders-and-gangways/"
"EVT-IMCA-1018","UNIQUE","EVT-IMCA-1018","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0219-high-potential-near-miss-dropped-line-pipe-after-vacuum-lifter-failed/"
"EVT-IMCA-1019","UNIQUE","EVT-IMCA-1019","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0219-high-potential-near-miss-dropped-object-flood-lamp/"
"EVT-IMCA-1020","UNIQUE","EVT-IMCA-1020","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-entry-person-overcome-by-fumes-and-rendered-unconscious/"
"EVT-IMCA-1021","UNIQUE","EVT-IMCA-1021","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-fatality-on-board-the-fishing-vessel-sunbeam/"
"EVT-IMCA-1022","UNIQUE","EVT-IMCA-1022","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-entry-worker-died-inside-pump-room/"
"EVT-IMCA-1023","UNIQUE","EVT-IMCA-1023","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0119-person-felt-unwell-while-working-in-confined-space/"
"EVT-IMCA-1024","UNIQUE","EVT-IMCA-1024","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-umbilical-termination-failure-and-loss-of-rov/"
"EVT-IMCA-1025","UNIQUE","EVT-IMCA-1025","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-fires-caused-by-electronic-device-chargers/"
"EVT-IMCA-1026","UNIQUE","EVT-IMCA-1026","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-high-potential-near-miss-anchor-brake-failure/"
"EVT-IMCA-1027","UNIQUE","EVT-IMCA-1027","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-unsafe-backloading-of-equipment/"
"EVT-IMCA-1028","UNIQUE","EVT-IMCA-1028","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-fatal-injury-during-lifting-operations-maersk-interceptor/"
"EVT-IMCA-1029","UNIQUE","EVT-IMCA-1029","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2918-msf-near-miss-potential-dropped-object-during-cargo-operations/"
"EVT-IMCA-1030","UNIQUE","EVT-IMCA-1030","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2818-lti-severe-burn-from-short-circuited-li-ion-battery/"
"EVT-IMCA-1031","UNIQUE","EVT-IMCA-1031","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2818-uk-hse-worker-suffers-life-changing-crush-injuries-rotating-machine/"
"EVT-IMCA-1032","UNIQUE","EVT-IMCA-1032","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2818-msf-two-ltis-a-slip-and-a-fall-and-trapping-a-thumb/"
"EVT-IMCA-1033","UNIQUE","EVT-IMCA-1033","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2818-suspected-case-of-legionella-onboard-vessel/"
"EVT-IMCA-1034","UNIQUE","EVT-IMCA-1034","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2818-sharp-wire-injury-during-routine-maintenance/"
"EVT-IMCA-1035","UNIQUE","EVT-IMCA-1035","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2718-third-party-high-potential-near-miss-dropped-gangway/"
"EVT-IMCA-1036","UNIQUE","EVT-IMCA-1036","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2718-don-t-forget-about-gangways-uscg-pilot-dies-in-gangway-accident/"
"EVT-IMCA-1037","UNIQUE","EVT-IMCA-1037","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2718-crisis-management-rail-industry-high-potential-near-miss/"
"EVT-IMCA-1038","UNIQUE","EVT-IMCA-1038","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2718-bsee-failure-of-crane-hydraulic-boom-cylinders/"
"EVT-IMCA-1039","UNIQUE","EVT-IMCA-1039","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2718-pipelay-technician-sustained-cut-to-wrist-whilst-handling-testing-equipment/"
"EVT-IMCA-1040","UNIQUE","EVT-IMCA-1040","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2618-lti-rigger-tripped-over-quayside-obstacle-in-the-dark-and-fell/"
"EVT-IMCA-1041","UNIQUE","EVT-IMCA-1041","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/2618-glow-sticks-breaking-open-chemical-splash-risk/"
