event_id,source_organization,document_title,source_url,document_id,document_hash,provenance_status,quality_flag,is_oil_internal
EVT-BSEE-0027,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Alerts Offshore Workers to Series of Incidents Involving Self-Retracting Lanyards for Fall Protection,https://www.bsee.gov/safety-alerts/bsee-alerts-offshore-workers-to-series-of-incidents-involving-self-retracting,SRC-BSEE-0027,9e566fa7906e3ce8858096aaea93a40487214de48d8b5a0e92a32c66fcd1607b,VERIFIED,VERIFIED,False
EVT-BSEE-0028,Bureau of Safety and Environmental Enforcement (BSEE),Vigilance Required in Offshore Helideck Operations,https://www.bsee.gov/safety-alerts/vigilance-required-in-offshore-helideck-operations,SRC-BSEE-0028,790fe431d51e18a384f3ac576788cc73dc5e1689e62afd9d630b0336bc1d76a2,VERIFIED,VERIFIED,False
EVT-BSEE-0029,Bureau of Safety and Environmental Enforcement (BSEE),Helideck Condition Notifications and Verification,https://www.bsee.gov/safety-alerts/helideck-condition-notifications-and-verification,SRC-BSEE-0029,4a3f27b370a3f028599bfb36f0b1d5b6c7bf4fc3bd926cfa25f375cf9f1498fd,VERIFIED,VERIFIED,False
EVT-BSEE-0030,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Reminds Offshore Workers: Conduct Pre-Job Assessment for Potential Hazards; Stay Vigilant of Surroundings,https://www.bsee.gov/safety-alerts/bsee-reminds-offshore-workers-conduct-pre-job-assessment-for-potential-hazards-stay,SRC-BSEE-0030,d72f5b6232da5e9d5fc2c5d6328eecbf5f0dbf3aa5a0397d6ebcc9e46ef4acb6,VERIFIED,VERIFIED,False
EVT-BSEE-0031,Bureau of Safety and Environmental Enforcement (BSEE),Flash Fires During Welding Operations,https://www.bsee.gov/safety-alerts/flash-fires-during-welding-operations,SRC-BSEE-0031,82a739085804b96e0be8f20378f467a7fb8bb6fdd9b1b3e7a32e93e4322b6683,VERIFIED,VERIFIED,False
EVT-BSEE-0032,Bureau of Safety and Environmental Enforcement (BSEE),Recurring Hand Injuries While Using Alternative Cutting Devices,https://www.bsee.gov/safety-alerts/recurring-hand-injuries-while-using-alternative-cutting-devices,SRC-BSEE-0032,79e098e75766b959642c60f4e00e4f8cf277c18596c4240f0a25e5a145749c6a,VERIFIED,VERIFIED,False
EVT-BSEE-0033,Bureau of Safety and Environmental Enforcement (BSEE),Heat Advisory,https://www.bsee.gov/safety-alerts/heat-advisory,SRC-BSEE-0033,6afe7cd3d9961229a0275b679a0245383f92741e8c9e69b16cce0e34d8a170e5,VERIFIED,VERIFIED,False
EVT-BSEE-0034,Bureau of Safety and Environmental Enforcement (BSEE),Hand Tools Pose Risk to Offshore Personnel,https://www.bsee.gov/safety-alerts/hand-tools-pose-risk-to-offshore-personnel,SRC-BSEE-0034,9121adaa4e5c49523d1b312677fbb9e971c6f163723849e6c227368fa30f0dc3,VERIFIED,VERIFIED,False
EVT-BSEE-0035,Bureau of Safety and Environmental Enforcement (BSEE),Improperly Depressurizing Piping to Remove a Hydrate Causes Injury,https://www.bsee.gov/safety-alerts/improperly-depressurizing-piping-to-remove-a-hydrate-causes-injury,SRC-BSEE-0035,08fe55068c6996b53e7da84b00d93e1b0a15b4309fedb76103d89dcd1dddc58b,VERIFIED,VERIFIED,False
EVT-BSEE-0036,Bureau of Safety and Environmental Enforcement (BSEE),Scam Alert-Suspicious Requests for Payment,https://www.bsee.gov/safety-alerts/scam-alert-suspicious-requests-for-payment,SRC-BSEE-0036,3bb941fb5ebcf8f13ad0b26ed72b5a1db2d8e5e7c346b8b5928216a334dd5d2d,VERIFIED,VERIFIED,False
EVT-BSEE-0037,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Risk Based Inspection Identifies Welding and Burning Hazards,https://www.bsee.gov/safety-alerts/bsee-risk-based-inspection-identifies-welding-and-burning-hazards,SRC-BSEE-0037,8739e25fb5e46bd99294c32ef0ad09c09f6f04e0920f0ffdf5890bb4ca20b7f5,VERIFIED,VERIFIED,False
EVT-BSEE-0038,Bureau of Safety and Environmental Enforcement (BSEE),Hazardous Helideck Conditions Results in Near Miss Incident,https://www.bsee.gov/safety-alerts/hazardous-helideck-conditions-results-in-near-miss-incident,SRC-BSEE-0038,8ea3271cee21a4beba41a185edb7e4ff18549e16daf9c3c171bd30b9558e32ec,VERIFIED,VERIFIED,False
EVT-BSEE-0039,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 480 - Fingerboard Locking Bolt Failure Leads to Near Miss Incident,https://www.bsee.gov/safety-alerts/bsee-safety-alert-480-fingerboard-locking-bolt-failure-leads-to-near-miss-incident,SRC-BSEE-0039,d41f46acb123a464728dea69836877c0f84d5c36e0c68c9a6c51f7396a85adea,VERIFIED,VERIFIED,False
EVT-BSEE-0040,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 479 - Lack of Adherence to Helideck Safety Procedures Results in Series of Near Miss Incidents,https://www.bsee.gov/safety-alerts/bsee-safety-alert-479-lack-of-adherence-to-helideck-safety-procedures-results-in,SRC-BSEE-0040,078238704d2bae43381bbe66f360c756d09c8228181647b75096c027a855989a,VERIFIED,VERIFIED,False
EVT-BSEE-0041,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 478 - Inadequately Maintained Electrical Connections and Compromised Wiring Integrity (6),https://www.bsee.gov/safety-alerts/bsee-safety-alert-478-inadequately-maintained-electrical-connections-and-compromised,SRC-BSEE-0041,d18cd82cf00f98952400da9031a4faca8daa1f6db2738d935779a192bc37c0b4,VERIFIED,VERIFIED,False
EVT-BSEE-0042,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 477 - Hazards of Working in Confined Spaces,https://www.bsee.gov/safety-alerts/bsee-safety-alert-477-hazards-of-working-in-confined-spaces,SRC-BSEE-0042,d349466ea84a93ec6ff7fc334aff2f64e8c26154c939853af96b2075881f8b97,VERIFIED,VERIFIED,False
EVT-BSEE-0043,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 476 - EI 158 Fatality Failure to Use Safety,https://www.bsee.gov/safety-alerts/bsee-safety-alert-476-ei-158-fatality-failure-to-use-safety,SRC-BSEE-0043,859b14fdc4019adfaf92768f3d78d809e78424256d2d0aebb04a0d61f2bc529c,VERIFIED,VERIFIED,False
EVT-BSEE-0044,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 475 - Flash Fire from Oxygen Regulator Leads to Burn Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-475-flash-fire-from-oxygen-regulator-leads-to-burn-injury,SRC-BSEE-0044,5bf120ed7d1cc0bbc6515ce40e0cb033515ebfdbacf0d076c4ecb88c429a589b,VERIFIED,VERIFIED,False
EVT-BSEE-0045,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 474 -Safely Approaching a Helicopter on Offshore Helidecks,https://www.bsee.gov/safety-alerts/bsee-safety-alert-474-safely-approaching-a-helicopter-on-offshore-helidecks,SRC-BSEE-0045,4dff554aacf0e4b77e0bdb7a5db4663c29217213773d02bc247aedcfb2086304,VERIFIED,VERIFIED,False
EVT-BSEE-0046,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 473 -Carbon Monoxide Exposure Risk in Offshore Environments,https://www.bsee.gov/safety-alerts/bsee-safety-alert-473-carbon-monoxide-exposure-risk-in-offshore-environments,SRC-BSEE-0046,8ff2b7fa0bb3e6355be8702c0bb469b749ac7fb20e00015bd0e9d086c7a0a66b,VERIFIED,VERIFIED,False
EVT-BSEE-0047,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 472 - Tote Tank Drain Nozzles Pose Leak Hazard,https://www.bsee.gov/safety-alerts/safety-alert-472-tote-tank-drain-nozzles-pose-leak-hazard,SRC-BSEE-0047,5e2144ea1910e02b9ef2167a507ca801e50bb9d35faa31845e76732e5b7caaf6,VERIFIED,VERIFIED,False
EVT-BSEE-0048,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 471 - Pipe Bond Failure on Firefighting System Investigated and Repaired,https://www.bsee.gov/safety-alerts/safety-alert-471-pipe-bond-failure-on-firefighting-system-investigated-and-repaired,SRC-BSEE-0048,c62c02732feed08c9eefe5436363b4a489a4c89786ddd507f36be3c659a44fc6,VERIFIED,VERIFIED,False
EVT-BSEE-0049,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 470 - Bypass of Emergency Shutdown in Rented Equipment Results in Additional Risk to Personnel and the Environment,https://www.bsee.gov/safety-alerts/bsee-safety-alert-470-bypass-of-emergency-shutdown-in-rented-equipment-results-in,SRC-BSEE-0049,e564600fdcf9c8de1fa207c3ce3247a4550d2f3ec9947a3662063c081a0baf04,VERIFIED,VERIFIED,False
EVT-BSEE-0050,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 469 - BSEE Identifies Medical Evacuation and Emergency Hazards During Risk-Based Inspections,https://www.bsee.gov/safety-alerts/bsee-safety-alert-469-bsee-identifies-medical-evacuation-and-emergency-hazards-during,SRC-BSEE-0050,290f4897a9c0f5fbd9499ed893a8a377f76597dad1a2dad5f636d329bf5aa009,VERIFIED,VERIFIED,False
EVT-BSEE-0051,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 468 - Red Zone Hazards Pose Increased Risk to Personnel During Lifting Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-468-red-zone-hazards-pose-increased-risk-to-personnel-during,SRC-BSEE-0051,414fe89e1d332f5da0a53cebb2cb80002899a0102e821f843cdc6317bb848d1c,VERIFIED,VERIFIED,False
EVT-BSEE-0052,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 467 - Heat Advisory - Heat Related Illnesses Occurring Offshore,https://www.bsee.gov/safety-alerts/bsee-safety-alert-467-heat-advisory-heat-related-illnesses-occurring-offshore,SRC-BSEE-0052,12966c834fe2846068fe5c70f169cafb632383da7b6dfb96afc24c09d1080733,VERIFIED,VERIFIED,False
EVT-BSEE-0053,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert  466 - Lack of Uninterruptible Power Supply,https://www.bsee.gov/safety-alerts/bsee-safety-alert-466-lack-of-uninterruptible-power-supply,SRC-BSEE-0053,f2218ca45a6209e5da4b304d7e2cb189b8359674879fd6454714340b70068c31,VERIFIED,VERIFIED,False
EVT-BSEE-0054,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 465 - Improper Use High Pressure Hoses Leads to Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-465-improper-use-high-pressure-hoses-leads-to-injuries,SRC-BSEE-0054,26c74368eceefd64a0bb92f7c52c8d0a38b40113adf1fcd8918418508e543d2e,VERIFIED,VERIFIED,False
EVT-BSEE-0055,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 464 - Unexpected H2S Detection at Offshore Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-464-unexpected-h2s-detection-at-offshore-facilities,SRC-BSEE-0055,f5c56d63b89831bd059dfbe35f1d8bf6ced7decaf42c2217eb34704bd7538706,VERIFIED,VERIFIED,False
EVT-BSEE-0056,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 463 - Adaptation and Modification of Tool Results in Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-463-adaptation-and-modification-of-tool-results-in-injury,SRC-BSEE-0056,bafe6ad3cd3a00d4a9f6f4b81acd22e3016079f35ff075d02f44231c717e7c41,VERIFIED,VERIFIED,False
EVT-BSEE-0057,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 462 - Process Explosion Causes Medical Evacuation,https://www.bsee.gov/safety-alerts/bsee-safety-alert-462-process-explosion-causes-medical-evacuation,SRC-BSEE-0057,51ea1cb6c83011edf84fad7751ca6bb21903dfefbf9867556251c15b46df076d,VERIFIED,VERIFIED,False
EVT-BSEE-0058,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 461 - Recent Tagline Entanglements Result in Several high Potential Near Misses,https://www.bsee.gov/safety-alerts/bsee-safety-alert-461-recent-tagline-entanglements-result-in-several-high-potential,SRC-BSEE-0058,78a542799307bdf4ae2860bbce4e7449fb6e8f858357b6290c5807e5046d1683,VERIFIED,VERIFIED,False
EVT-BSEE-0059,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 460 - Overhaul Ball Crashes to Deck Resulting in High Potential Near-Miss Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-460-overhaul-ball-crashes-to-deck-resulting-in-high-potential-near,SRC-BSEE-0059,8b630a2bf330dd0d37a9ff4f2f1d059d224958ce8039974c012bf8f6e5d215a0,VERIFIED,VERIFIED,False
EVT-BSEE-0060,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 459 - Khamsin Drillship Fatality (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-459-khamsin-drillship-fatality-update,SRC-BSEE-0060,45e8e26e44836c7d890bc6a594d5b35d44784276b8d5d7b1fd6e1aeaec01305a,VERIFIED,VERIFIED,False
EVT-BSEE-0061,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 458 - Investigation of Subsea Leak Identifies the Use of Materials Susceptible to Hydrogen Embrittlement (update),https://www.bsee.gov/safety-alerts/bsee-safety-alert-458-investigation-of-subsea-leak-identifies-the-use-of-materials,SRC-BSEE-0061,1dc9f096672883cc7870599f70bb002590526239398024eba2efed33c3336c06,VERIFIED,VERIFIED,False
EVT-BSEE-0062,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 457 -Broken Breaker Bar Injury with Medical Evaluation Guidance,https://www.bsee.gov/safety-alerts/bsee-safety-alert-457-broken-breaker-bar-injury-with-medical-evaluation-guidance,SRC-BSEE-0062,b0025ffc2add1ee2871734b9d7623735def4fcf1b9805b6d1bc531dc134a5737,VERIFIED,VERIFIED,False
EVT-BSEE-0063,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 456 - Extreme Caution Advised During Swing Rope Transfers,https://www.bsee.gov/safety-alerts/bsee-safety-alert-456-extreme-caution-advised-during-swing-rope-transfers,SRC-BSEE-0063,bd6dfb9a97c5830b44b23662c11e52aa55749fdaf944aaf18f602ef7611ce079,VERIFIED,VERIFIED,False
EVT-BSEE-0064,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 455 - Person Injured when Safety Mechanisms Failed,https://www.bsee.gov/safety-alerts/bsee-safety-alert-455-person-injured-when-safety-mechanisms-failed,SRC-BSEE-0064,eb1a18e0300a16951a4511f2c178bad3b01ebd818b7d1c81eda811e801de2be6,VERIFIED,VERIFIED,False
EVT-BSEE-0065,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 454 - Auxiliary Line Abrading Causes Rope Guard Failure,https://www.bsee.gov/safety-alerts/bsee-safety-alert-454-auxiliary-line-abrading-causes-rope-guard-failure,SRC-BSEE-0065,964a4079b08f32435d47a523a4cef417b52132fc09658f25485a8bdad55d047f,VERIFIED,VERIFIED,False
EVT-BSEE-0066,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 453 - Fires During Decommissioning Cause Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-453-fires-during-decommissioning-cause-injuries,SRC-BSEE-0066,132088ed327481c54f5127c3c7e865c58c09e87e4889fb713a29563b03a48495,VERIFIED,VERIFIED,False
EVT-BSEE-0067,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 452 - Ineffective Stinger Hook Pin Installation - High potential for injury and Equipment Damage,https://www.bsee.gov/safety-alerts/bsee-safety-alert-452-ineffective-stinger-hook-pin-installation-high-potential-for,SRC-BSEE-0067,b9ee6c62714a33f97f6d0b6cf69496faba27d92cf5408d2cbfe9a2ab4c236f88,VERIFIED,VERIFIED,False
EVT-BSEE-0068,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 451 - Body Mechanics Lifting Techniques and Repetitive Motion Lead to Strain Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-451-body-mechanics-lifting-techniques-and-repetitive-motion-lead-to,SRC-BSEE-0068,63d521536effa4be584702a8a6b0621220ad6fa962e19c9fc08fb9c7306786a0,VERIFIED,VERIFIED,False
EVT-BSEE-0069,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 450 - Unsafe Chemical Use and Disposal,https://www.bsee.gov/safety-alerts/bsee-safety-alert-450-unsafe-chemical-use-and-disposal,SRC-BSEE-0069,db8a5f7861457dc9af0dd065af432e03c4e27c8573584a0209033374def7f9ea,VERIFIED,VERIFIED,False
EVT-BSEE-0070,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 449 - Temporary Equipment as a Potential Source of Ignition on Offshore Facilities,https://www.bsee.gov/safety-alerts/bsee-safety-alert-449-temporary-equipment-as-a-potential-source-of-ignition-on,SRC-BSEE-0070,e6325c1de278b8e242b846ce2e67d3eb1f3d0b0ffb39ba3d39e4dfe7804bf0a8,VERIFIED,VERIFIED,False
EVT-BSEE-0071,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 448 - Hazards Associated with Cranes on Idle Facilities Pose Safety and Environmental Risks,https://www.bsee.gov/safety-alerts/bsee-safety-alert-448-hazards-associated-with-cranes-on-idle-facilities-pose-safety,SRC-BSEE-0071,5011fb61f7b0e8b89827f6fa6cadd25c9eac03b8d4dd52e041f415a34f691c77,VERIFIED,VERIFIED,False
EVT-BSEE-0072,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 447 - Poor Preparation Prior to Hot Work Leads to Fires,https://www.bsee.gov/safety-alerts/bsee-safety-alert-447-poor-preparation-prior-to-hot-work-leads-to-fires,SRC-BSEE-0072,62c26b2ee1812ab7efcfa95bcdc1316c42868c414529075fcca6675f26c1e396,VERIFIED,VERIFIED,False
EVT-BSEE-0073,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 446 - Unsafe Working Practices Result in Crane Injury,https://www.bsee.gov/safety-alerts/bsee-safety-alert-446-unsafe-working-practices-result-in-crane-injury,SRC-BSEE-0073,2e2e4ff3df08ad4e0b197399a842f7a9b33d73329f0268e77ce7a7087977d7b9,VERIFIED,VERIFIED,False
EVT-BSEE-0074,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 445 - Stored Energy in Slings Causes Multiple Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-445-stored-energy-in-slings-causes-multiple-injuries,SRC-BSEE-0074,ca34018ea21e3170f674f3939ee57e91a35d6820d69108b277339115762cc966,VERIFIED,VERIFIED,False
EVT-BSEE-0075,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 442 - Unsecured Pressurized Hoses Result in Hand Injuries 442,https://www.bsee.gov/safety-alerts/bsee-safety-alert-442-unsecured-pressurized-hoses-result-in-hand-injuries-442,SRC-BSEE-0075,099d75f0d486567d2cd8e242eeadf207e4ee6e5396db47d7cb527ef1ecceffad,VERIFIED,VERIFIED,False
EVT-BSEE-0076,Bureau of Safety and Environmental Enforcement (BSEE),"BSEE Safety Alert 441 - BSEE and USCG Identify Delayed T-Time Execution, Poor Operational Decisions, and Equipment Breakdowns as Contributors to a Drillship’s Unsuccessful Attempt to Avoid Hurricane Ida",https://www.bsee.gov/safety-alerts/bsee-safety-alert-441-bsee-and-uscg-identify-delayed-t-time-execution-poor-operational,SRC-BSEE-0076,66d979c95dc12119c139ad0cbde787ae43fbb65b394fe3f52d4365ddad774b40,VERIFIED,VERIFIED,False
EVT-BSEE-0077,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 440 - Reducing incidents through increasing training and supervision of Short Service Employees,https://www.bsee.gov/safety-alerts/bsee-safety-alert-440-reducing-incidents-through-increasing-training-and-supervision,SRC-BSEE-0077,ab75d22bdd65e39ba86fe41f23c06dfe0e9c5841f5fe5e209cf04234ee389948,VERIFIED,VERIFIED,False
EVT-BSEE-0078,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 439 - Toppled Hydraulic Workover Unit Results in Fatality,https://www.bsee.gov/safety-alerts/bsee-safety-alert-439-toppled-hydraulic-workover-unit-results-in-fatality,SRC-BSEE-0078,cfb02949b758a623965d79385f6c3baac15d89911d4987bebfec6258d5af911f,VERIFIED,VERIFIED,False
EVT-BSEE-0079,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 438 - Barricades and Fall Protection Will Help Prevent Injuries Even Without Open Holes Visible,https://www.bsee.gov/safety-alerts/bsee-safety-alert-438-barricades-and-fall-protection-will-help-prevent-injuries-even,SRC-BSEE-0079,953235083cba118ecaa256aee2d93125969f43d99d46dcc3d1beee31924c3443,VERIFIED,VERIFIED,False
EVT-BSEE-0080,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 437 - Improper Fan and Other Equipment Used in Hazardous (Classified) Locations During Coiled Tubing Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-437-improper-fan-and-other-equipment-used-in-hazardous-classified,SRC-BSEE-0080,7507c502233b93222bbc0956e320a4ddf850cbe04f9353ed179aa3b246aaa082,VERIFIED,VERIFIED,False
EVT-BSEE-0081,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 436 - Arc Flash Injury During Generator Hookup,https://www.bsee.gov/safety-alerts/safety-alert-436-arc-flash-injury-during-generator-hookup,SRC-BSEE-0081,04a48636818a7a898850bf3231898c41a7bf96ca6f87bfb2ae2c9cbce415dbaa,VERIFIED,VERIFIED,False
EVT-BSEE-0082,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 435 - Breakdowns in Communication and Preparation Lead to Failure of Synthetic Slings,https://www.bsee.gov/safety-alerts/bsee-safety-alert-435-breakdowns-in-communication-and-preparation-lead-to-failure-of,SRC-BSEE-0082,55bb216d66ee2c7e36983fbfa646e81625ed517201c21c200c4db9c33b1e2c5e,VERIFIED,VERIFIED,False
EVT-BSEE-0083,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 434 - Check your Cybersecurity Readiness,https://www.bsee.gov/safety-alerts/bsee-safety-alert-434-check-your-cybersecurity-readiness,SRC-BSEE-0083,335159817fecb2a7591dfaae2be94b2415d832697b998c446d58a6683676d5fb,VERIFIED,VERIFIED,False
EVT-BSEE-0084,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 433 - Crane Anti-Two Block Weight Pulled into Boom Tip Causing Damages to Auxiliary Cable and Sheave,https://www.bsee.gov/safety-alerts/bsee-safety-alert-433-crane-anti-two-block-weight-pulled-into-boom-tip-causing-damages,SRC-BSEE-0084,bf99c0e1f2ea1dec14efd12deba630a3021f2af8b16496d625360c7c6bd8741b,VERIFIED,VERIFIED,False
EVT-BSEE-0085,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 432 - BSEE Identifies Maintenance and Certification Issues of Rental Generators,https://www.bsee.gov/safety-alerts/bsee-safety-alert-432-bsee-identifies-maintenance-and-certification-issues-of-rental,SRC-BSEE-0085,c751c18f8ae20e1af0a5e62ae3212c1462218e46b5f07ca132c8ffed9fbc891d,VERIFIED,VERIFIED,False
EVT-BSEE-0086,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 431 - Galley and Living Quarter Fires,https://www.bsee.gov/safety-alerts/bsee-safety-alert-431-galley-and-living-quarter-fires,SRC-BSEE-0086,83b6e0c03ea5ce3c87e2bae0c56d45f1c1421cfb27dc8f9a6176e24366578d05,VERIFIED,VERIFIED,False
EVT-BSEE-0087,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 430-Offshore Workers Exposed to Biological Hazards,https://www.bsee.gov/safety-alerts/bsee-safety-alert-430-offshore-workers-exposed-to-biological-hazards,SRC-BSEE-0087,f7f98dda8c4f8098212523698222b62664c1e7c33f2156d2e86fed8d9750d9ce,VERIFIED,VERIFIED,False
EVT-BSEE-0088,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 429 - Jacking Up Lift Boat During Crane Operations,https://www.bsee.gov/safety-alerts/bsee-safety-alert-429-jacking-up-lift-boat-during-crane-operations,SRC-BSEE-0088,65e0154944b0dfe09b6ac214abbda30968f566fa49573c498f872dc60a6630dd,VERIFIED,VERIFIED,False
EVT-BSEE-0089,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 428 - Flexible Intermediate Bulk Container - FIBC - Parted Straps Result in Near Misses,https://www.bsee.gov/safety-alerts/bsee-safety-alert-428-flexible-intermediate-bulk-container-fibc-parted-straps-result,SRC-BSEE-0089,8c01df5bb54421073b8d2092c33544e34167612a257f1c369e93350ae8469680,VERIFIED,VERIFIED,False
EVT-BSEE-0090,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 427 - Hazards When Replacing Grating,https://www.bsee.gov/safety-alerts/bsee-safety-alert-427-hazards-when-replacing-grating,SRC-BSEE-0090,fc54eca32077f8ac5209c0569d58067119c3c6736085aaf7481c39ac8f29f645,VERIFIED,VERIFIED,False
EVT-BSEE-0091,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 426 - BSEE Identifies Dropped Object Hazards during Risk Based Inspections,https://www.bsee.gov/safety-alerts/bsee-safety-alert-426-bsee-identifies-dropped-object-hazards-during-risk-based,SRC-BSEE-0091,0c31f90657db5e38d08144bfdcab46259393f5f5a10196d3fc23ceec70c28c30,VERIFIED,VERIFIED,False
EVT-BSEE-0092,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 425 - Drawworks Parking Brake Failure,https://www.bsee.gov/safety-alerts/bsee-safety-alert-425-drawworks-parking-brake-failure,SRC-BSEE-0092,6e0aa917af4abbfe61f5fff59e8df308c68b13e8078f2952277c041decfef806,VERIFIED,VERIFIED,False
EVT-BSEE-0093,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 424 - Recent Uptick in Lifting Injuries due to Unrecognized Pinch Point Hazards,https://www.bsee.gov/safety-alerts/bsee-safety-alert-424-recent-uptick-in-lifting-injuries-due-to-unrecognized-pinch,SRC-BSEE-0093,7c950a3ab97e26439bc5fdd7fb3288bef8266b42d04dcceeb6540f647502297e,VERIFIED,VERIFIED,False
EVT-BSEE-0094,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 423 - BSEE Inspector Nearly Falls Through Unsecure Grating,https://www.bsee.gov/safety-alerts/bsee-safety-alert-423-bsee-inspector-nearly-falls-through-unsecure-grating,SRC-BSEE-0094,ce54dc041f17f6cc91425c41a27d62dd699ece23e20a3faead18368ff4242ca1,VERIFIED,VERIFIED,False
EVT-BSEE-0095,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 422 - Miscommunication of Load Weight Leads to a Lifting High Potential Lifting Near Miss,https://www.bsee.gov/safety-alerts/bsee-safety-alert-422-miscommunication-of-load-weight-leads-to-a-lifting-high,SRC-BSEE-0095,2b97f8b1c7cd1fff8bcf66eacde37db0b54e348c74d9155897b0f3f2d73c4350,VERIFIED,VERIFIED,False
EVT-BSEE-0096,Bureau of Safety and Environmental Enforcement (BSEE),BSEE Safety Alert 421 - Metal Obstructions Lead To Hand Injuries,https://www.bsee.gov/safety-alerts/bsee-safety-alert-421-metal-obstructions-lead-to-hand-injuries,SRC-BSEE-0096,2e217ab56789995cece8fb7e280b06aa16026fbcab60abd5af184668c157ebc6,VERIFIED,VERIFIED,False
