event_id,event_type,source_organization,document_id,event_date,facility,region,activity,equipment,energy_type,sif_potential,sif_label_type,actual_consequence,injury,fatality,dataset_tier,ml_eligibility
EVT-IMCA-1828,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1828,2011-11-25,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Lost time / serious personal injury sustained.,Fracture / Lost time injury,False,BRONZE,QUARANTINED
EVT-IMCA-1829,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1829,2011-11-25,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,winch,KINETIC,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1830,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1830,2011-11-25,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1831,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1831,2011-11-25,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1832,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1832,2011-11-25,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,PRESSURE,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1833,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1833,2011-11-25,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1834,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1834,2011-11-01,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Lost time / serious personal injury sustained.,Fracture / Lost time injury,False,BRONZE,QUARANTINED
EVT-IMCA-1835,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1835,2011-11-01,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1836,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1836,2011-11-01,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,winch,KINETIC,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1837,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1837,2011-11-01,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,suspended load,GRAVITATIONAL,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1838,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1838,2011-11-01,Tanker Vessel,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1839,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1839,2011-11-01,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1840,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1840,2011-11-01,UNKNOWN,International Marine & Offshore,Piping & Pressure Maintenance,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1841,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1841,2011-11-01,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1842,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1842,2011-10-27,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,PRESSURE,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1843,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1843,2011-10-27,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,remotely operated vehicle (ROV),GRAVITATIONAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1844,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1844,2011-10-27,UNKNOWN,International Marine & Offshore,Hot Work Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1845,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1845,2011-10-27,UNKNOWN,International Marine & Offshore,Hot Work Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-1846,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1846,2011-10-27,Barge,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1847,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1847,2011-10-27,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1848,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1848,2011-10-27,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1849,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1849,2011-10-27,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1850,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1850,2011-09-16,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,THERMAL,TRUE,DERIVED,Personal injury sustained (Burn injury).,Burn injury,False,BRONZE,QUARANTINED
EVT-IMCA-1851,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1851,2011-09-16,UNKNOWN,International Marine & Offshore,Drilling & Well Intervention,,GRAVITATIONAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1852,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1852,2011-09-16,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1853,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1853,2011-09-16,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,GRAVITATIONAL,TRUE,DERIVED,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1854,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1854,2011-09-16,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,GRAVITATIONAL,TRUE,DERIVED,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1855,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1855,2011-09-16,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1856,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1856,2011-09-16,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1857,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1857,2011-07-28,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1858,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1858,2011-07-27,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-1859,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1859,2011-07-27,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Minor injury requiring first aid or medical attention.,First aid / minor laceration or contusion,False,BRONZE,QUARANTINED
EVT-IMCA-1860,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1860,2011-07-27,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,ELECTRICAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1861,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1861,2011-07-27,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1862,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1862,2011-07-19,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,crane,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1863,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1863,2011-07-19,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1864,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1864,2011-07-19,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,shackle,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1865,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1865,2011-07-19,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,scaffold,GRAVITATIONAL,FALSE,DERIVED,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1866,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1866,2011-07-19,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,,PRESSURE,TRUE,DERIVED,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1867,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1867,2011-07-19,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,THERMAL,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1868,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1868,2011-07-14,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1869,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1869,2011-07-14,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1870,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1870,2011-07-14,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1871,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1871,2011-07-04,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1872,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1872,2011-06-29,UNKNOWN,International Marine & Offshore,Subsea & Diving Operations,remotely operated vehicle (ROV),UNKNOWN,UNKNOWN,UNKNOWN,No injuries occurred (Near Miss / Potential Consequence only).,None,False,BRONZE,QUARANTINED
EVT-IMCA-1873,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1873,2011-06-29,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1874,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1874,2011-06-29,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1875,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1875,2011-06-29,UNKNOWN,International Marine & Offshore,Lifting & Rigging Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
EVT-IMCA-1876,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1876,2011-06-29,UNKNOWN,International Marine & Offshore,Marine & Vessel Operations,,UNKNOWN,TRUE,EXPLICIT,Fatal injury occurred.,Fatal injury,True,BRONZE,QUARANTINED
EVT-IMCA-1877,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1877,2011-06-29,UNKNOWN,International Marine & Offshore,General Industrial / Offshore Operations,,UNKNOWN,UNKNOWN,UNKNOWN,None reported / Equipment stoppage or minor disruption.,,False,BRONZE,QUARANTINED
